time,from,to,size
734,1,6,0.0628145
734,7,1,8.89e-09
734,2,3,0.125609
734,2,8,0.0628076
734,9,2,1.17e-08
734,2,10,0.0628058
734,11,3,1.23e-08
734,3,4,0.0628021
734,3,12,0.0628027
734,4,13,0.0628009
734,14,4,1.05e-08
735,1,2,0.150596
735,1,5,2.56e-09
735,1,6,0.0376509
735,1,7,2.99e-09
735,2,3,0.0752948
735,2,8,0.0376484
735,9,2,3.76e-10
735,2,10,0.0376478
735,11,3,1.89e-10
735,3,4,0.0376465
735,3,12,0.0376467
735,4,13,0.037646
735,4,14,3.73e-09
736,1,2,0.150913
736,5,1,8e-12
736,1,6,0.03773
736,7,1,9.26e-12
736,2,3,0.075453
736,2,8,0.0377275
736,2,9,1.32e-12
736,2,10,0.0377269
736,3,11,1.07e-12
736,3,4,0.0377256
736,3,12,0.0377258
736,4,13,0.0377251
736,14,4,1.23e-11
737,1,2,0.167042
737,5,1,2.44e-10
737,1,6,0.0417627
737,7,1,3.13e-10
737,2,3,0.0835168
737,2,8,0.0417597
737,2,9,1.65e-10
737,2,10,0.0417589
737,3,11,1.45e-10
737,3,4,0.0417572
737,3,12,0.0417575
737,4,13,0.0417567
737,14,4,3.98e-10
738,1,2,0.282017
738,1,5,6.4e-09
738,1,6,0.0705108
738,1,7,5.91e-09
738,2,3,0.140997
738,2,8,0.070502
738,2,9,6.29e-09
738,2,10,0.0704998
738,3,11,6.67e-09
738,3,4,0.0704951
738,3,12,0.0704959
738,4,13,0.0704937
738,4,14,7.05e-09
739,1,2,0.592831
739,1,5,7.69e-08
739,1,6,0.148237
739,1,7,7.56e-08
739,2,3,0.296364
739,2,8,0.148198
739,2,9,5.44e-08
739,2,10,0.148188
739,3,11,5.91e-08
739,3,4,0.148167
739,3,12,0.148171
739,4,13,0.148161
739,4,14,9.14e-08
740,1,2,0.998685
740,1,5,2.03e-07
740,1,6,0.249754
740,1,7,2.01e-07
740,2,3,0.499195
740,2,8,0.249644
740,2,9,1.35e-07
740,2,10,0.249616
740,3,11,1.48e-07
740,3,4,0.249556
740,3,12,0.249565
740,4,13,0.249537
740,4,14,2.44e-07
741,1,2,1.19283
741,1,5,1.22e-07
741,1,6,0.298327
741,1,7,1.21e-07
741,2,3,0.596207
741,2,8,0.298169
741,2,9,8.01e-08
741,2,10,0.298129
741,3,11,8.77e-08
741,3,4,0.298044
741,3,12,0.298057
741,4,13,0.298018
741,4,14,1.46e-07
742,1,2,0.998692
742,5,1,9.85e-08
742,1,6,0.249756
742,7,1,9.76e-08
742,2,3,0.499199
742,2,8,0.249645
742,9,2,6.59e-08
742,2,10,0.249617
742,11,3,7.2e-08
742,3,4,0.249558
742,3,12,0.249567
742,4,13,0.24954
742,14,4,1.18e-07
743,1,2,0.433301
743,5,1,8.09e-08
743,1,6,0.148422
743,7,1,7.86e-08
743,2,3,0.136475
743,2,8,0.148397
743,9,2,5.73e-08
743,2,10,0.148387
743,11,3,5.88e-08
743,4,3,0.0119147
743,3,12,0.148384
743,13,4,0.0119147
743,14,4,8.48e-08
744,2,1,0.0283334
744,1,5,7.04e-08
744,1,6,0.0706808
744,1,7,7.23e-08
744,3,2,0.1697
744,2,8,0.0706844
744,2,9,4.65e-08
744,2,10,0.0706822
744,3,11,5.6e-08
744,4,3,0.240401
744,3,12,0.0706918
744,13,4,0.240418
744,4,14,1.02e-07
745,2,1,0.273284
745,1,5,7.86e-08
745,1,6,0.0419052
745,1,7,7.95e-08
745,3,2,0.357127
745,2,8,0.0419126
745,2,9,5.52e-08
745,2,10,0.0419118
745,3,11,6.36e-08
745,4,3,0.399086
745,3,12,0.0419218
745,13,4,0.399133
745,4,14,1.06e-07
746,2,1,0.389016
746,1,5,4.9e-08
746,1,6,0.0378878
746,1,7,4.95e-08
746,3,2,0.464847
746,2,8,0.0378968
746,2,9,3.64e-08
746,2,10,0.0378962
746,3,11,4.12e-08
746,4,3,0.502818
746,3,12,0.0379076
746,13,4,0.502892
746,4,14,6.46e-08
747,2,1,0.45196
747,1,5,3.02e-08
747,1,6,0.0378266
747,1,7,3.05e-08
747,3,2,0.527684
747,2,8,0.0378369
747,2,9,2.29e-08
747,2,10,0.0378363
747,3,11,2.58e-08
747,4,3,0.565615
747,3,12,0.0378492
747,13,4,0.565708
747,4,14,3.95e-08
748,2,1,1.33834
748,1,5,6.09e-07
748,1,6,0.0635364
748,1,7,6.11e-07
748,3,2,0.989889
748,2,8,0.0635849
748,9,2,0.476038
748,2,10,0.0635831
748,3,11,4.73e-07
748,4,3,1.0538
748,3,12,0.0636231
748,13,4,0.565527
748,14,4,0.488593
749,2,1,1.50265
749,5,1,0.138541
749,1,6,0.133802
749,7,1,0.475456
749,3,2,1.29494
749,2,8,0.133918
749,9,2,0.476051
749,2,10,0.13391
749,11,3,0.476347
749,4,3,0.95308
749,3,12,0.134021
749,13,4,0.476652
749,14,4,0.476691
750,2,1,0.576313
750,5,1,0.314859
750,1,6,0.22781
750,7,1,0.314913
750,3,2,0.717215
750,2,8,0.227902
750,9,2,0.314955
750,2,10,0.227879
750,11,3,0.315059
750,4,3,0.6303
750,3,12,0.228001
750,13,4,0.315199
750,14,4,0.315216
751,1,2,0.481637
751,5,1,0.118979
751,1,6,0.319184
751,7,1,0.118986
751,3,2,0.0377117
751,2,8,0.319146
751,9,2,0.118948
751,2,10,0.3191
751,11,3,0.118946
751,4,3,0.237917
751,3,12,0.319151
751,13,4,0.118966
751,14,4,0.118968
752,1,2,1.23184
752,1,5,5.17e-07
752,1,6,0.38491
752,1,7,5.13e-07
752,2,3,0.462125
752,2,8,0.384717
752,2,9,3.18e-07
752,2,10,0.384649
752,3,11,3.42e-07
752,3,4,0.0774589
752,3,12,0.384602
752,4,13,0.0774565
752,4,14,5.97e-07
753,1,2,1.47665
753,1,5,1.95e-07
753,1,6,0.409022
753,1,7,1.94e-07
753,2,3,0.658698
753,2,8,0.408762
753,2,9,1.31e-07
753,2,10,0.408686
753,3,11,1.41e-07
753,3,4,0.249977
753,3,12,0.408591
753,4,13,0.249959
753,4,14,2.28e-07
754,1,2,1.53517
754,1,5,4.94e-08
754,1,6,0.383989
754,1,7,4.93e-08
754,2,3,0.767237
754,2,8,0.383727
754,2,9,4e-08
754,2,10,0.38366
754,3,11,4.23e-08
754,3,4,0.38352
754,3,12,0.383542
754,4,13,0.383476
754,4,14,5.66e-08
755,1,2,1.26649
755,5,1,1.83e-07
755,1,6,0.316757
755,7,1,1.82e-07
755,2,3,0.633011
755,2,8,0.316579
755,9,2,1.21e-07
755,2,10,0.316533
755,11,3,1.32e-07
755,3,4,0.316438
755,3,12,0.316454
755,4,13,0.316409
755,14,4,2.2e-07
756,1,2,0.89718
756,5,1,1.64e-07
756,1,6,0.224362
756,7,1,1.62e-07
756,2,3,0.448472
756,2,8,0.224273
756,9,2,1.11e-07
756,2,10,0.22425
756,11,3,1.21e-07
756,3,4,0.224202
756,3,12,0.22421
756,4,13,0.224188
756,14,4,1.96e-07
757,1,2,0.525218
757,5,1,7.75e-08
757,1,6,0.131327
757,7,1,7.58e-08
757,2,3,0.262568
757,2,8,0.131297
757,9,2,5.62e-08
757,2,10,0.131289
757,11,3,6.1e-08
757,3,4,0.131273
757,3,12,0.131275
757,4,13,0.131268
757,14,4,9.16e-08
758,1,2,0.251237
758,5,1,1.01e-08
758,1,6,0.0628145
758,7,1,8.89e-09
758,2,3,0.125609
758,2,8,0.0628076
758,9,2,1.17e-08
758,2,10,0.0628058
758,11,3,1.23e-08
758,3,4,0.0628021
758,3,12,0.0628027
758,4,13,0.0628009
758,14,4,1.05e-08
759,1,2,0.150596
759,1,5,2.56e-09
759,1,6,0.0376509
759,1,7,2.99e-09
759,2,3,0.0752948
759,2,8,0.0376484
759,9,2,3.76e-10
759,2,10,0.0376478
759,11,3,1.89e-10
759,3,4,0.0376465
759,3,12,0.0376467
759,4,13,0.037646
759,4,14,3.73e-09
760,1,2,0.150913
760,5,1,8e-12
760,1,6,0.03773
760,7,1,9.26e-12
760,2,3,0.075453
760,2,8,0.0377275
760,2,9,1.32e-12
760,2,10,0.0377269
760,3,11,1.07e-12
760,3,4,0.0377256
760,3,12,0.0377258
760,4,13,0.0377251
760,14,4,1.23e-11
761,1,2,0.167042
761,5,1,2.44e-10
761,1,6,0.0417627
761,7,1,3.13e-10
761,2,3,0.0835168
761,2,8,0.0417597
761,2,9,1.65e-10
761,2,10,0.0417589
761,3,11,1.45e-10
761,3,4,0.0417572
761,3,12,0.0417575
761,4,13,0.0417567
761,14,4,3.98e-10
762,1,2,0.282017
762,1,5,6.4e-09
762,1,6,0.0705108
762,1,7,5.91e-09
762,2,3,0.140997
762,2,8,0.070502
762,2,9,6.29e-09
762,2,10,0.0704998
762,3,11,6.67e-09
762,3,4,0.0704951
762,3,12,0.0704959
762,4,13,0.0704937
762,4,14,7.05e-09
763,1,2,0.592831
763,1,5,7.69e-08
763,1,6,0.148237
763,1,7,7.56e-08
763,2,3,0.296364
763,2,8,0.148198
763,2,9,5.44e-08
763,2,10,0.148188
763,3,11,5.91e-08
763,3,4,0.148167
763,3,12,0.148171
763,4,13,0.148161
763,4,14,9.14e-08
764,1,2,0.998685
764,1,5,2.03e-07
764,1,6,0.249754
764,1,7,2.01e-07
764,2,3,0.499195
764,2,8,0.249644
764,2,9,1.35e-07
764,2,10,0.249616
764,3,11,1.48e-07
764,3,4,0.249556
764,3,12,0.249565
764,4,13,0.249537
764,4,14,2.44e-07
765,1,2,1.19283
765,1,5,1.22e-07
765,1,6,0.298327
765,1,7,1.21e-07
765,2,3,0.596207
765,2,8,0.298169
765,2,9,8.01e-08
765,2,10,0.298129
765,3,11,8.77e-08
765,3,4,0.298044
765,3,12,0.298057
765,4,13,0.298018
765,4,14,1.46e-07
766,1,2,0.998692
766,5,1,9.85e-08
766,1,6,0.249756
766,7,1,9.76e-08
766,2,3,0.499199
766,2,8,0.249645
766,9,2,6.59e-08
766,2,10,0.249617
766,11,3,7.2e-08
766,3,4,0.249558
766,3,12,0.249567
766,4,13,0.24954
766,14,4,1.18e-07
767,1,2,0.433301
767,5,1,8.09e-08
767,1,6,0.148422
767,7,1,7.86e-08
767,2,3,0.136475
767,2,8,0.148397
767,9,2,5.73e-08
767,2,10,0.148387
767,11,3,5.88e-08
767,4,3,0.0119147
767,3,12,0.148384
767,13,4,0.0119147
767,14,4,8.48e-08
768,2,1,0.0283334
768,1,5,7.04e-08
768,1,6,0.0706808
768,1,7,7.23e-08
768,3,2,0.1697
768,2,8,0.0706844
768,2,9,4.65e-08
768,2,10,0.0706822
768,3,11,5.6e-08
768,4,3,0.240401
768,3,12,0.0706918
768,13,4,0.240418
768,4,14,1.02e-07
769,2,1,0.273284
769,1,5,7.86e-08
769,1,6,0.0419052
769,1,7,7.95e-08
769,3,2,0.357127
769,2,8,0.0419126
769,2,9,5.52e-08
769,2,10,0.0419118
769,3,11,6.36e-08
769,4,3,0.399086
769,3,12,0.0419218
769,13,4,0.399133
769,4,14,1.06e-07
770,2,1,0.389016
770,1,5,4.9e-08
770,1,6,0.0378878
770,1,7,4.95e-08
770,3,2,0.464847
770,2,8,0.0378968
770,2,9,3.64e-08
770,2,10,0.0378962
770,3,11,4.12e-08
770,4,3,0.502818
770,3,12,0.0379076
770,13,4,0.502892
770,4,14,6.46e-08
771,2,1,0.45196
771,1,5,3.02e-08
771,1,6,0.0378266
771,1,7,3.05e-08
771,3,2,0.527684
771,2,8,0.0378369
771,2,9,2.29e-08
771,2,10,0.0378363
771,3,11,2.58e-08
771,4,3,0.565615
771,3,12,0.0378492
771,13,4,0.565708
771,4,14,3.95e-08
772,2,1,0.439576
772,5,1,0.563407
772,1,6,0.0634169
772,1,7,3.26e-07
772,3,2,0.566491
772,2,8,0.0634344
772,2,9,2.14e-07
772,2,10,0.0634326
772,11,3,0.066252
772,4,3,0.563787
772,3,12,0.0634562
772,13,4,0.56388
772,4,14,3.88e-07
773,2,1,1.1629
773,5,1,0.474706
773,1,6,0.133532
773,7,1,0.138272
773,3,2,1.2921
773,2,8,0.133625
773,9,2,0.13835
773,2,10,0.133617
773,11,3,0.475303
773,4,3,0.950993
773,3,12,0.133727
773,13,4,0.475608
773,14,4,0.475647
774,2,1,0.576309
774,5,1,0.314858
774,1,6,0.227809
774,7,1,0.314912
774,3,2,0.717212
774,2,8,0.227902
774,9,2,0.314955
774,2,10,0.227879
774,11,3,0.315059
774,4,3,0.630297
774,3,12,0.228001
774,13,4,0.315198
774,14,4,0.315215
775,1,2,0.481637
775,5,1,0.118979
775,1,6,0.319184
775,7,1,0.118986
775,3,2,0.0377117
775,2,8,0.319146
775,9,2,0.118948
775,2,10,0.3191
775,11,3,0.118946
775,4,3,0.237917
775,3,12,0.319151
775,13,4,0.118966
775,14,4,0.118968
776,1,2,1.23184
776,1,5,5.17e-07
776,1,6,0.38491
776,1,7,5.13e-07
776,2,3,0.462125
776,2,8,0.384717
776,2,9,3.18e-07
776,2,10,0.384649
776,3,11,3.42e-07
776,3,4,0.0774589
776,3,12,0.384602
776,4,13,0.0774565
776,4,14,5.97e-07
777,1,2,1.47665
777,1,5,1.95e-07
777,1,6,0.409022
777,1,7,1.94e-07
777,2,3,0.658698
777,2,8,0.408762
777,2,9,1.31e-07
777,2,10,0.408686
777,3,11,1.41e-07
777,3,4,0.249977
777,3,12,0.408591
777,4,13,0.249959
777,4,14,2.28e-07
778,1,2,1.53517
778,1,5,4.94e-08
778,1,6,0.383989
778,1,7,4.93e-08
778,2,3,0.767237
778,2,8,0.383727
778,2,9,4e-08
778,2,10,0.38366
778,3,11,4.23e-08
778,3,4,0.38352
778,3,12,0.383542
778,4,13,0.383476
778,4,14,5.66e-08
779,1,2,1.26649
779,5,1,1.83e-07
779,1,6,0.316757
779,7,1,1.82e-07
779,2,3,0.633011
779,2,8,0.316579
779,9,2,1.21e-07
779,2,10,0.316533
779,11,3,1.32e-07
779,3,4,0.316438
779,3,12,0.316454
779,4,13,0.316409
779,14,4,2.2e-07
780,1,2,0.89718
780,5,1,1.64e-07
780,1,6,0.224362
780,7,1,1.62e-07
780,2,3,0.448472
780,2,8,0.224273
780,9,2,1.11e-07
780,2,10,0.22425
780,11,3,1.21e-07
780,3,4,0.224202
780,3,12,0.22421
780,4,13,0.224188
780,14,4,1.96e-07
781,1,2,0.525218
781,5,1,7.75e-08
781,1,6,0.131327
781,7,1,7.58e-08
781,2,3,0.262568
781,2,8,0.131297
781,9,2,5.62e-08
781,2,10,0.131289
781,11,3,6.1e-08
781,3,4,0.131273
781,3,12,0.131275
781,4,13,0.131268
781,14,4,9.16e-08
782,1,2,0.251237
782,5,1,1.01e-08
782,1,6,0.0628145
782,7,1,8.89e-09
782,2,3,0.125609
782,2,8,0.0628076
782,9,2,1.17e-08
782,2,10,0.0628058
782,11,3,1.23e-08
782,3,4,0.0628021
782,3,12,0.0628027
782,4,13,0.0628009
782,14,4,1.05e-08
783,1,2,0.150596
783,1,5,2.56e-09
783,1,6,0.0376509
783,1,7,2.99e-09
783,2,3,0.0752948
783,2,8,0.0376484
783,9,2,3.76e-10
783,2,10,0.0376478
783,11,3,1.89e-10
783,3,4,0.0376465
783,3,12,0.0376467
783,4,13,0.037646
783,4,14,3.73e-09
784,1,2,0.150913
784,5,1,8e-12
784,1,6,0.03773
784,7,1,9.26e-12
784,2,3,0.075453
784,2,8,0.0377275
784,2,9,1.32e-12
784,2,10,0.0377269
784,3,11,1.07e-12
784,3,4,0.0377256
784,3,12,0.0377258
784,4,13,0.0377251
784,14,4,1.23e-11
785,1,2,0.167042
785,5,1,2.44e-10
785,1,6,0.0417627
785,7,1,3.13e-10
785,2,3,0.0835168
785,2,8,0.0417597
785,2,9,1.65e-10
785,2,10,0.0417589
785,3,11,1.45e-10
785,3,4,0.0417572
785,3,12,0.0417575
785,4,13,0.0417567
785,14,4,3.98e-10
786,1,2,0.282017
786,1,5,6.4e-09
786,1,6,0.0705108
786,1,7,5.91e-09
786,2,3,0.140997
786,2,8,0.070502
786,2,9,6.29e-09
786,2,10,0.0704998
786,3,11,6.67e-09
786,3,4,0.0704951
786,3,12,0.0704959
786,4,13,0.0704937
786,4,14,7.05e-09
787,1,2,0.592831
787,1,5,7.69e-08
787,1,6,0.148237
787,1,7,7.56e-08
787,2,3,0.296364
787,2,8,0.148198
787,2,9,5.44e-08
787,2,10,0.148188
787,3,11,5.91e-08
787,3,4,0.148167
787,3,12,0.148171
787,4,13,0.148161
787,4,14,9.14e-08
788,1,2,0.998685
788,1,5,2.03e-07
788,1,6,0.249754
788,1,7,2.01e-07
788,2,3,0.499195
788,2,8,0.249644
788,2,9,1.35e-07
788,2,10,0.249616
788,3,11,1.48e-07
788,3,4,0.249556
788,3,12,0.249565
788,4,13,0.249537
788,4,14,2.44e-07
789,1,2,1.19283
789,1,5,1.22e-07
789,1,6,0.298327
789,1,7,1.21e-07
789,2,3,0.596207
789,2,8,0.298169
789,2,9,8.01e-08
789,2,10,0.298129
789,3,11,8.77e-08
789,3,4,0.298044
789,3,12,0.298057
789,4,13,0.298018
789,4,14,1.46e-07
790,1,2,0.998692
790,5,1,9.85e-08
790,1,6,0.249756
790,7,1,9.76e-08
790,2,3,0.499199
790,2,8,0.249645
790,9,2,6.59e-08
790,2,10,0.249617
790,11,3,7.2e-08
790,3,4,0.249558
790,3,12,0.249567
790,4,13,0.24954
790,14,4,1.18e-07
791,1,2,0.26373
791,1,5,0.0376802
791,1,6,0.0376796
791,1,7,0.0376794
791,2,3,0.150691
791,2,8,0.0376748
791,2,9,0.0376748
791,2,10,0.0376742
791,3,11,0.0376718
791,3,4,0.075341
791,3,12,0.0376713
791,4,13,0.0376698
791,4,14,0.0376696
792,1,2,0.291873
792,1,5,0.0417016
792,1,6,0.0417009
792,1,7,0.0417006
792,2,3,0.16677
792,2,8,0.041695
792,2,9,0.041695
792,2,10,0.0416942
792,3,11,0.0416913
792,3,4,0.0833796
792,3,12,0.0416908
792,4,13,0.0416889
792,4,14,0.0416886
793,1,2,0.492247
793,1,5,0.0703364
793,1,6,0.0703343
793,1,7,0.0703336
793,2,3,0.281241
793,2,8,0.0703176
793,2,9,0.0703176
793,2,10,0.0703154
793,3,11,0.0703071
793,3,4,0.140605
793,3,12,0.0703055
793,4,13,0.0703002
793,4,14,0.0702993
794,1,2,1.03177
794,1,5,0.147463
794,1,6,0.147454
794,1,7,0.147451
794,2,3,0.58939
794,2,8,0.147381
794,2,9,0.147381
794,2,10,0.147371
794,3,11,0.147335
794,3,4,0.294629
794,3,12,0.147327
794,4,13,0.147304
794,4,14,0.1473
795,1,2,1.73151
795,1,5,0.247551
795,1,6,0.247526
795,1,7,0.247517
795,2,3,0.988889
795,2,8,0.247318
795,2,9,0.247318
795,2,10,0.24729
795,3,11,0.247186
795,3,4,0.494256
795,3,12,0.247163
795,4,13,0.247097
795,4,14,0.247086
796,1,2,2.06435
796,1,5,0.295182
796,1,6,0.295146
796,1,7,0.295134
796,2,3,1.17885
796,2,8,0.294849
796,2,9,0.294849
796,2,10,0.294809
796,3,11,0.294661
796,3,4,0.58916
796,3,12,0.29463
796,4,13,0.294536
796,4,14,0.29452
797,1,2,1.73155
797,1,5,0.247559
797,1,6,0.247533
797,1,7,0.247525
797,2,3,0.988922
797,2,8,0.247323
797,2,9,0.247323
797,2,10,0.247295
797,3,11,0.247191
797,3,4,0.494275
797,3,12,0.247172
797,4,13,0.247106
797,4,14,0.247095
798,1,2,0.433301
798,5,1,2.08e-07
798,1,6,0.148423
798,7,1,2.02e-07
798,2,3,0.136475
798,2,8,0.148397
798,9,2,1.43e-07
798,2,10,0.148387
798,11,3,1.47e-07
798,4,3,0.011915
798,3,12,0.148385
798,13,4,0.0119149
798,14,4,2.19e-07
799,2,1,0.0283334
799,1,5,7.04e-08
799,1,6,0.0706808
799,1,7,7.23e-08
799,3,2,0.1697
799,2,8,0.0706844
799,2,9,4.65e-08
799,2,10,0.0706822
799,3,11,5.6e-08
799,4,3,0.240401
799,3,12,0.0706918
799,13,4,0.240418
799,4,14,1.02e-07
800,2,1,0.273284
800,1,5,7.86e-08
800,1,6,0.0419052
800,1,7,7.95e-08
800,3,2,0.357127
800,2,8,0.0419126
800,2,9,5.52e-08
800,2,10,0.0419118
800,3,11,6.36e-08
800,4,3,0.399086
800,3,12,0.0419218
800,13,4,0.399133
800,4,14,1.06e-07
801,2,1,0.389016
801,1,5,4.9e-08
801,1,6,0.0378878
801,1,7,4.95e-08
801,3,2,0.464847
801,2,8,0.0378968
801,2,9,3.64e-08
801,2,10,0.0378962
801,3,11,4.12e-08
801,4,3,0.502818
801,3,12,0.0379076
801,13,4,0.502892
801,4,14,6.46e-08
802,2,1,0.45196
802,1,5,3.02e-08
802,1,6,0.0378266
802,1,7,3.05e-08
802,3,2,0.527684
802,2,8,0.0378369
802,2,9,2.29e-08
802,2,10,0.0378363
802,3,11,2.58e-08
802,4,3,0.565615
802,3,12,0.0378492
802,13,4,0.565708
802,4,14,3.95e-08
803,2,1,0.753852
803,1,5,6.58e-08
803,1,6,0.063264
803,1,7,6.67e-08
803,3,2,0.559353
803,2,8,0.0632918
803,9,2,0.321212
803,2,10,0.06329
803,11,3,0.0602347
803,4,3,0.562522
803,3,12,0.0633134
803,13,4,0.562614
803,4,14,1.01e-07
804,2,1,1.12973
804,5,1,0.475078
804,1,6,0.133638
804,7,1,0.348326
804,3,2,0.922095
804,2,8,0.133726
804,9,2,0.475367
804,2,10,0.133718
804,11,3,0.475555
804,4,3,0.58057
804,3,12,0.133798
804,13,4,0.47575
804,14,4,0.104918
805,2,1,0.576309
805,5,1,0.314857
805,1,6,0.227809
805,7,1,0.314911
805,3,2,0.717211
805,2,8,0.227902
805,9,2,0.314954
805,2,10,0.227878
805,11,3,0.315058
805,4,3,0.630296
805,3,12,0.228
805,13,4,0.315197
805,14,4,0.315215
806,1,2,0.481637
806,5,1,0.118979
806,1,6,0.319184
806,7,1,0.118986
806,3,2,0.0377117
806,2,8,0.319146
806,9,2,0.118948
806,2,10,0.3191
806,11,3,0.118946
806,4,3,0.237917
806,3,12,0.319151
806,13,4,0.118966
806,14,4,0.118968
807,1,2,1.23184
807,1,5,5.17e-07
807,1,6,0.38491
807,1,7,5.13e-07
807,2,3,0.462125
807,2,8,0.384717
807,2,9,3.18e-07
807,2,10,0.384649
807,3,11,3.42e-07
807,3,4,0.0774589
807,3,12,0.384602
807,4,13,0.0774565
807,4,14,5.97e-07
808,1,2,1.47665
808,1,5,1.95e-07
808,1,6,0.409022
808,1,7,1.94e-07
808,2,3,0.658698
808,2,8,0.408762
808,2,9,1.31e-07
808,2,10,0.408686
808,3,11,1.41e-07
808,3,4,0.249977
808,3,12,0.408591
808,4,13,0.249959
808,4,14,2.28e-07
809,1,2,1.53517
809,1,5,4.94e-08
809,1,6,0.383989
809,1,7,4.93e-08
809,2,3,0.767237
809,2,8,0.383727
809,2,9,4e-08
809,2,10,0.38366
809,3,11,4.23e-08
809,3,4,0.38352
809,3,12,0.383542
809,4,13,0.383476
809,4,14,5.66e-08
810,1,2,1.26649
810,5,1,1.83e-07
810,1,6,0.316757
810,7,1,1.82e-07
810,2,3,0.633011
810,2,8,0.316579
810,9,2,1.21e-07
810,2,10,0.316533
810,11,3,1.32e-07
810,3,4,0.316438
810,3,12,0.316454
810,4,13,0.316409
810,14,4,2.2e-07
811,1,2,0.89718
811,5,1,1.64e-07
811,1,6,0.224362
811,7,1,1.62e-07
811,2,3,0.448472
811,2,8,0.224273
811,9,2,1.11e-07
811,2,10,0.22425
811,11,3,1.21e-07
811,3,4,0.224202
811,3,12,0.22421
811,4,13,0.224188
811,14,4,1.96e-07
812,1,2,0.525218
812,5,1,7.75e-08
812,1,6,0.131327
812,7,1,7.58e-08
812,2,3,0.262568
812,2,8,0.131297
812,9,2,5.62e-08
812,2,10,0.131289
812,11,3,6.1e-08
812,3,4,0.131273
812,3,12,0.131275
812,4,13,0.131268
812,14,4,9.16e-08
813,1,2,0.251237
813,5,1,1.01e-08
813,1,6,0.0628145
813,7,1,8.89e-09
813,2,3,0.125609
813,2,8,0.0628076
813,9,2,1.17e-08
813,2,10,0.0628058
813,11,3,1.23e-08
813,3,4,0.0628021
813,3,12,0.0628027
813,4,13,0.0628009
813,14,4,1.05e-08
814,1,2,0.150596
814,1,5,2.56e-09
814,1,6,0.0376509
814,1,7,2.99e-09
814,2,3,0.0752948
814,2,8,0.0376484
814,9,2,3.76e-10
814,2,10,0.0376478
814,11,3,1.89e-10
814,3,4,0.0376465
814,3,12,0.0376467
814,4,13,0.037646
814,4,14,3.73e-09
815,1,2,0.150913
815,5,1,8e-12
815,1,6,0.03773
815,7,1,9.26e-12
815,2,3,0.075453
815,2,8,0.0377275
815,2,9,1.32e-12
815,2,10,0.0377269
815,3,11,1.07e-12
815,3,4,0.0377256
815,3,12,0.0377258
815,4,13,0.0377251
815,14,4,1.23e-11
816,1,2,0.167042
816,5,1,2.44e-10
816,1,6,0.0417627
816,7,1,3.13e-10
816,2,3,0.0835168
816,2,8,0.0417597
816,2,9,1.65e-10
816,2,10,0.0417589
816,3,11,1.45e-10
816,3,4,0.0417572
816,3,12,0.0417575
816,4,13,0.0417567
816,14,4,3.98e-10
817,1,2,0.282017
817,1,5,6.4e-09
817,1,6,0.0705108
817,1,7,5.91e-09
817,2,3,0.140997
817,2,8,0.070502
817,2,9,6.29e-09
817,2,10,0.0704998
817,3,11,6.67e-09
817,3,4,0.0704951
817,3,12,0.0704959
817,4,13,0.0704937
817,4,14,7.05e-09
818,1,2,0.592831
818,1,5,7.69e-08
818,1,6,0.148237
818,1,7,7.56e-08
818,2,3,0.296364
818,2,8,0.148198
818,2,9,5.44e-08
818,2,10,0.148188
818,3,11,5.91e-08
818,3,4,0.148167
818,3,12,0.148171
818,4,13,0.148161
818,4,14,9.14e-08
819,1,2,0.998685
819,1,5,2.03e-07
819,1,6,0.249754
819,1,7,2.01e-07
819,2,3,0.499195
819,2,8,0.249644
819,2,9,1.35e-07
819,2,10,0.249616
819,3,11,1.48e-07
819,3,4,0.249556
819,3,12,0.249565
819,4,13,0.249537
819,4,14,2.44e-07
820,1,2,1.19283
820,1,5,1.22e-07
820,1,6,0.298327
820,1,7,1.21e-07
820,2,3,0.596207
820,2,8,0.298169
820,2,9,8.01e-08
820,2,10,0.298129
820,3,11,8.77e-08
820,3,4,0.298044
820,3,12,0.298057
820,4,13,0.298018
820,4,14,1.46e-07
821,1,2,0.998692
821,5,1,9.85e-08
821,1,6,0.249756
821,7,1,9.76e-08
821,2,3,0.499199
821,2,8,0.249645
821,9,2,6.59e-08
821,2,10,0.249617
821,11,3,7.2e-08
821,3,4,0.249558
821,3,12,0.249567
821,4,13,0.24954
821,14,4,1.18e-07
822,1,2,0.433301
822,5,1,8.09e-08
822,1,6,0.148422
822,7,1,7.86e-08
822,2,3,0.136475
822,2,8,0.148397
822,9,2,5.73e-08
822,2,10,0.148387
822,11,3,5.88e-08
822,4,3,0.0119147
822,3,12,0.148384
822,13,4,0.0119147
822,14,4,8.48e-08
823,2,1,0.0283334
823,1,5,7.04e-08
823,1,6,0.0706808
823,1,7,7.23e-08
823,3,2,0.1697
823,2,8,0.0706844
823,2,9,4.65e-08
823,2,10,0.0706822
823,3,11,5.6e-08
823,4,3,0.240401
823,3,12,0.0706918
823,13,4,0.240418
823,4,14,1.02e-07
824,2,1,0.273284
824,1,5,7.86e-08
824,1,6,0.0419052
824,1,7,7.95e-08
824,3,2,0.357127
824,2,8,0.0419126
824,2,9,5.52e-08
824,2,10,0.0419118
824,3,11,6.36e-08
824,4,3,0.399086
824,3,12,0.0419218
824,13,4,0.399133
824,4,14,1.06e-07
825,2,1,0.389016
825,1,5,4.9e-08
825,1,6,0.0378878
